Station_Name,F1,TFR,FFR,MFR,FRI,Count,lat,lon,height
D457,0.6237623762376239,0.8456375838926175,0.2721518987341772,0.15436241610738255,0.24398073836276082,623,51.182898182,10.051231219999975,276.4141205
D531,0.7487955953200275,0.8802588996763754,0.21334310850439883,0.11974110032362459,0.1841574167507568,5946,49.992109978,6.194859864000023,559.440767
D593,0.7021426889569108,0.8433257918552036,0.21102093122597182,0.15667420814479638,0.19612403100775194,6450,52.281256146,8.912099580000017,120.588575
D598,0.7284798534798534,0.8708264915161467,0.2054942677914774,0.1291735084838533,0.18387596899224806,6450,52.02218594,8.534339251999995,181.1836213
D624,0.7557058326289096,0.8948948948948949,0.2124887690925427,0.10510510510510511,0.17922480620155037,6450,50.867599969,7.056411763000028,114.120526
D629,0.7547405709522818,0.9082246740220662,0.22307001795332138,0.09177532597793381,0.18248062015503877,6450,51.252616914,6.720165978000011,80.9900004
DAUN,0.7032258064516129,0.8927108927108927,0.2463315641586013,0.10728910728910729,0.20795660036166366,4424,50.199864375,6.821211491999975,511.1265215
DBMH,0.7280040221216693,0.8691476590636255,0.2231404958677686,0.13085234093637454,0.19537739256049116,2769,48.6038153,6.364102446999993,276.8982672
DELF,0.7316972571664261,0.8821481849825957,0.23586787851917534,0.11785181501740427,0.1994786875191659,6522,51.986120128,4.387587585999995,74.3904635
DENT,0.7409470752089137,0.9094017094017094,0.22769450392576732,0.0905982905982906,0.18731117824773413,1986,50.9337051,3.3996694109999908,63.8888891
DIDZ,0.6704545454545454,0.8027210884353742,0.30526315789473685,0.19727891156462585,0.26851851851851855,864,55.316674011,26.67303818099998,169.3268232
DIEN,0.7061503416856492,0.9337349397590361,0.3232876712328767,0.06626506024096386,0.24293785310734464,531,45.177721806,2.848265260000005,1235.6062713
DIV3,0.7280701754385964,0.9431818181818182,0.4672131147540984,0.056818181818181816,0.29523809523809524,210,39.370045313,38.11690644999999,1098.6642435
DLF1,0.729513247073321,0.8920140632847815,0.2458175329020745,0.10798593671521849,0.20342910101946246,6474,51.986020478,4.387463099999991,75.8359423
DNMU,0.6691176470588236,0.8348623853211009,0.16326530612244897,0.1651376146788991,0.16363636363636364,550,48.455123284,35.06274503700001,174.6144879
DNZ1,0.4615384615384615,0.924812030075188,0.47676419965576594,0.07518796992481203,0.4019607843137255,714,37.778799539,29.043742151999997,537.9909536
DOCO,0.7215189873417721,0.782967032967033,0.15128755364806867,0.21703296703296704,0.1697530864197531,1296,49.140228795,5.934538750999991,296.397643
DOER,0.7231239708303927,0.8145204027556969,0.21654883477350093,0.18547959724430313,0.20627409744128988,5706,47.549516879,15.273317034000002,849.005367
DOET,0.7657594789485926,0.914952751528627,0.19902120717781402,0.08504724847137299,0.16535303776683086,6090,51.964135473,6.269197238000004,73.0964521
DOMS,0.6600859735710873,0.9628425452856479,0.494823019503973,0.03715745471435207,0.33856644465588326,6306,46.119046311,8.286331379999979,365.6390108
DROU,0.7222222222222222,0.8013698630136986,0.18154761904761904,0.19863013698630136,0.18672199170124482,482,46.15900717,1.1537028270000178,293.4939556
DW26,0.7704722056186492,0.9064697609001406,0.20274584929757344,0.09353023909985936,0.1686429512516469,4554,52.692739196,6.318034284000021,49.1319128
ECQU,0.702928870292887,0.7813953488372093,0.15175718849840256,0.2186046511627907,0.16884661117717004,841,50.560745768,2.4473761149999973,95.8537197
EDIB,0.676623107239162,0.8907700709994538,0.35252918287937746,0.10922992900054615,0.27418220189940207,5686,55.92836211,-3.344088614,113.6856735
EEXT,0.8033088235294118,0.9297872340425531,0.1775670372792675,0.07021276595744681,0.14368845120859444,4468,53.024182063,6.763263870000003,47.886596
EMR2,0.5937500000000001,0.9156626506024096,0.354014598540146,0.08433734939759036,0.2913165266106443,714,39.023494344,31.15653645399999,1005.5222941
ENGE,0.8067173637515842,0.9549887471867967,0.17075442409189692,0.0450112528132033,0.1339481774264383,4554,53.212753709,6.643743089999987,42.4294022
ENLO,0.7240143369175627,0.9901960784313726,0.30158730158730157,0.00980392156862745,0.2175141242937853,354,68.191290037,17.791796691000002,778.9938397
ENTZ,0.7291759465478842,0.8661375661375661,0.20803629293583928,0.13386243386243385,0.1865316766375211,6519,48.549360116,7.639902563000021,204.2698121
EPEN,0.6878093492208982,0.9164631167562286,0.34419231633340824,0.08353688324377137,0.2620806401969837,6498,50.763140031,5.931072594999989,183.9335939
ERLA,0.6431159420289855,0.7941834451901566,0.2164874551971326,0.2058165548098434,0.21389793702497287,1842,49.586493203,11.004573847000016,337.8217918
ESKD,0.5507246376811594,0.7307692307692307,0.13714285714285715,0.2692307692307692,0.15422885572139303,402,55.312398768,-3.206930755,297.4498365
ESLN,0.6251154201292706,0.7472406181015453,0.1272647893473041,0.25275938189845476,0.1479861490796428,5487,37.693416695,14.974332973999992,1775.2569839
FCOA,0.604255319148936,0.6513761467889908,0.0392156862745098,0.3486238532110092,0.061528283162421434,3023,41.081908427,-7.144223676,487.0846632
FENG,0.8037037037037037,0.9041666666666667,0.09573241061130335,0.09583333333333334,0.0957542908762421,1107,48.090221013,2.794531972000016,158.4468372
FET2,0.7255589653660676,0.8789166224110462,0.2318840579710145,0.1210833775889538,0.19876170820765202,6299,49.200891533,3.5093399770000246,169.0033501
FHNW,0.669970267591675,0.7824074074074074,0.19638455217748563,0.2175925925925926,0.20194057004244997,1649,47.534636592,7.641906590000019,395.5829819
FIED,0.6593406593406594,0.6417112299465241,0.12127659574468085,0.3582887700534759,0.1887366818873668,1314,46.772712299,5.714856827999995,599.6482774
FIHO,0.5967130214917826,0.8708487084870848,0.4973730297723292,0.12915129151291513,0.37885985748218526,842,64.694345507,-22.147983615,125.2136917
FINS,0.5707182320441988,0.7223776223776224,0.23015715138253431,0.2776223776223776,0.24066904135047235,6457,60.229124598,19.95127547300001,53.3515086
FJOC,0.38568588469184895,0.8584070796460177,0.6411378555798687,0.1415929203539823,0.5421052631578948,570,64.874932438,-18.006048932,1034.8419992
FLDB,0.6651085141903171,0.827930174563591,0.15598667450519302,0.17206982543640897,0.15905486837932128,6306,46.95309634,15.882520750000026,348.3077911
FLDK,0.7104323681078936,0.8932668329177057,0.29132569558101473,0.10673316708229426,0.23241006049028973,6282,47.231350957,9.580606878000026,570.3756366
FLER,0.8085106382978725,0.8189655172413793,0.08921933085501858,0.1810344827586207,0.11688311688311688,385,48.746583875,-0.549835873,271.7007245
FLRC,0.6649999999999999,0.7916666666666666,0.14754098360655737,0.20833333333333334,0.15971394517282478,839,44.325273219,3.594507702999977,607.8812832
FOUE,0.6877922077922077,0.9310829817158931,0.4159758854559156,0.06891701828410689,0.29489695780176645,2038,47.902722534,-3.98032267,64.1258438
FRA2,0.5453257790368272,0.8297413793103449,0.30564603691639525,0.17025862068965517,0.27840416305290544,2306,48.917945628,24.710310822999983,302.3257011
FVF1,0.6282608695652173,0.8140845070422535,0.06657018813314038,0.18591549295774648,0.07598311486336369,4501,38.72050656,-8.320498285,237.5457975
GANP,0.6880867932401419,0.8865591397849463,0.2754182754182754,0.11344086021505376,0.22922416436675866,6522,49.034713801,20.32293630599997,746.093422
GAPC,0.7099567099567099,0.8065573770491803,0.0988857938718663,0.19344262295081968,0.1154508902929351,1741,44.500727842,6.043524251000008,753.7390134
GBLM,0.5577557755775576,0.45066666666666666,0.039515615041427664,0.5493333333333333,0.13786008230452676,1944,37.990349687,14.026145783000004,1036.3993601
GDA1,0.6916010498687665,0.9261862917398945,0.37943262411347517,0.07381370826010544,0.2769593400117855,1697,54.351412552,18.641087898000023,63.1832656
GDRS,0.6610169491525424,0.8357142857142857,0.24744897959183673,0.16428571428571428,0.22556390977443608,532,50.598422961,29.44646559799997,196.9232579
GIE1,0.6855345911949685,0.8650793650793651,0.21957671957671956,0.1349206349206349,0.1984126984126984,504,47.613009372,2.7815494710000053,212.2188234
GLOG,0.7492260061919506,0.9307692307692308,0.22570532915360503,0.06923076923076923,0.18040089086859687,449,51.665259306,16.074287054000024,144.4285806
GLSV,0.44881889763779526,0.5089285714285714,0.23224043715846995,0.49107142857142855,0.2928870292887029,478,50.364183115,30.496733055999982,226.3148073
GOML,0.6637094538397561,0.8306731436502429,0.19071049006101162,0.1693268563497571,0.18598589389757744,6522,52.419996536,30.96679925500001,174.0537886
GOP6,0.6719430154333201,0.8372781065088757,0.19064025265575654,0.16272189349112426,0.18434511896820102,4497,49.913670327,14.78560852999999,592.5854146
GOZZ,0.7788395904436859,0.8483271375464684,0.15584415584415584,0.1516728624535316,0.15450643776824036,4194,45.746746129,8.433403693000002,416.6086994
GRAZ,0.7019167217448777,0.7645788336933045,0.11399682791435369,0.23542116630669546,0.14021451888698896,6433,47.067129885,15.493480182999974,538.2938602
GREJ,0.6850553922676916,0.8198051948051948,0.23033463711429814,0.18019480519480519,0.21596899224806201,6450,55.758663529,9.571201140000028,136.2503649
GRJF,0.6153846153846154,0.7207207207207207,0.1584385763490241,0.27927927927927926,0.18298261665141813,1093,45.302939528,1.5139502900000252,458.5726113
GRSL,0.6658823529411765,0.6927784577723378,0.1217357910906298,0.3072215422276622,0.1660333235895937,3421,43.225605858,-6.877095255,691.2665577
GUIJ,0.7300215982721382,0.8297872340425532,0.1784068466096116,0.1702127659574468,0.176056338028169,2130,40.546712155,-5.677753681,1065.5347993
GUIL,0.0,0.0,0.0,0.0,1.0,18,44.662245228,6.6618688309999925,1171.0544447
GUMM,0.6506024096385542,0.7883211678832117,0.19037199124726478,0.2116788321167883,0.19528619528619529,594,46.656859971,13.76680706000002,557.5476003
GUSS,0.636144578313253,0.7292817679558011,0.10839532412327312,0.27071823204419887,0.13458110516934046,1122,47.074179614,16.319132717000002,281.9496918
HAAJ,0.7317073170731707,0.9375,0.24390243902439024,0.0625,0.19298245614035087,114,63.816068435,25.540073618000008,172.9736848
HAK1,0.7527910685805422,0.8644688644688645,0.2675736961451247,0.13553113553113552,0.21708683473389356,714,37.576155171,43.73401913599997,1773.2695866
HBLT,0.6573357483945331,0.9202397418165053,0.4693726937269373,0.07976025818349469,0.33381456528713505,6234,47.065327293,12.857577403999985,2611.7223416
HEI1,0.6337543053960965,0.7855787476280834,0.4626582278481013,0.2144212523719165,0.36332574031890663,2634,65.380845809,-14.540945615,287.9516574
HEIL,0.80874653526332,0.9432471264367817,0.17141049968374447,0.05675287356321839,0.13636363636363635,4554,53.156717106,6.984078608999994,42.7994792
HERE,0.7711442786069651,0.9011627906976745,0.13837638376383765,0.09883720930232558,0.12885154061624648,714,51.186303523,4.84032610700001,73.8937945
HINI,0.7014218009478673,0.8809523809523809,0.3549107142857143,0.11904761904761904,0.27,700,39.368788385,41.695788193,1742.7056903
HLNI,0.6368286445012789,0.8006430868167203,0.12388392857142858,0.19935691318327975,0.1350451735615787,2103,37.348556994,14.871945859999984,133.2808116
HOL2,0.6314168377823409,0.7844387755102041,0.26885406464250733,0.21556122448979592,0.254069355980184,2826,54.372922593,10.156797240000005,47.657327
HOLA,0.6478060046189376,0.75,0.18170103092783504,0.25,0.19830949284785435,3076,43.969753938,3.2215646839999863,759.7968365
HOOG,0.7569444444444444,0.8944201312910285,0.19664983937586047,0.10557986870897156,0.1697381183317168,6186,52.748989772,6.573146252000015,59.3364881
HOUT,0.7393364928909952,0.8524590163934426,0.14335060449050085,0.14754098360655737,0.14435695538057744,762,51.01768749,5.374207371000011,103.136011
HRUB,0.7010785824345147,0.959915611814346,0.4959677419354839,0.04008438818565401,0.3185550082101806,1218,50.804695053,23.88628896900002,234.4700329
HSON,0.6052631578947368,0.9252873563218391,0.3648148148148148,0.07471264367816093,0.29411764705882354,714,40.041647256,42.167328059,1592.4102727
HULV,0.6245421245421245,0.7628635346756152,0.05004115226337449,0.2371364653243848,0.06286415210058265,6522,37.280287725,-6.913540528,116.1795394
IGNF,0.7326687811508836,0.8778501628664495,0.20405982905982906,0.12214983713355049,0.18092609628948175,6522,48.845630482,2.424314131000017,124.2103324
ILAW,0.7149220489977729,0.8746594005449592,0.2699228791773779,0.12534059945504086,0.22358078602620088,1145,53.587125044,19.567966306000017,162.8363941
INGP,0.6977777777777778,0.9040307101727447,0.2506125306265313,0.09596928982725528,0.20928443190561682,3899,42.382492433,13.315595239000004,731.8476089
INGR,0.6463314097279472,0.7313432835820896,0.15556768558951964,0.26865671641791045,0.18116554054054054,2368,41.828084003,12.514799610000011,104.4888967
IXSG,0.7207345065034431,0.8356002365464222,0.18687099725526074,0.16439976345357776,0.1806036615536863,6063,48.899398305,2.0640047800000048,153.5420683
JENB,0.6374501992031872,0.7741935483870968,0.1806049822064057,0.22580645161290322,0.1903765690376569,1434,47.388521823,11.777823147999982,593.7166969
JERE,0.43956043956043955,0.6060606060606061,0.2159090909090909,0.3939393939393939,0.24401913875598086,209,38.320045599,-6.779430028,501.9748014
JOAN,0.7237479806138933,0.701095461658842,0.101546738399462,0.29890453834115804,0.16086547507055504,4252,46.183960792,13.416061065999996,1190.464131
JOE2,0.6314271984622778,0.7670753064798599,0.23919915700737618,0.2329246935201401,0.2375348405078972,6458,62.391131257,30.096178130999988,113.7799813
KALI,0.7519747235387044,0.8292682926829268,0.18980667838312829,0.17073170731707318,0.18341121495327103,856,51.7538794,18.095169467999995,147.7399166
KAY1,0.7373913043478261,0.8724279835390947,0.25477707006369427,0.12757201646090535,0.211484593837535,714,38.713667018,35.503071549000026,1117.8914334
KDA1,0.6837857666911226,0.5810473815461347,0.043359196713829304,0.41895261845386533,0.14400267290344138,2993,46.065048943,13.560844884000003,858.0406358
KEGA,0.6565143824027073,0.9107981220657277,0.3552123552123552,0.0892018779342723,0.2777017783857729,2193,48.240748996,-3.433386117,222.5661896
KIBG,0.6792452830188679,0.8888888888888888,0.16619718309859155,0.1111111111111111,0.1559633027522936,436,47.448721009,12.30899931099998,877.6182982
KINL,0.7142857142857142,0.8710801393728222,0.63671875,0.1289198606271777,0.3683241252302026,543,58.458771087,-5.052333508,64.977728
KINT,0.5901173124777818,0.7852412488174078,0.3989659629470056,0.21475875118259224,0.3413262285375962,3378,57.245371894,-2.328678227,141.2905447
KIRK,0.6902263942573165,0.8344459279038718,0.32077318326400783,0.16555407209612816,0.2657088727502368,6334,54.839549215,-4.047370755,67.0682764
KIRU,0.6545924967658473,0.8174474959612278,0.15668031261630072,0.1825525040387722,0.16152450090744103,3306,67.85735156,20.96844729899999,391.0553685
KIS1,0.6559714795008913,0.773109243697479,0.2920168067226891,0.226890756302521,0.2703081232492997,714,39.143383371,34.16313186899998,1030.282013
KIV2,0.5259562841530054,0.7250470809792844,0.267578125,0.2749529190207156,0.2690965490500194,2579,62.819907409,25.701937188999977,217.005094
KLGN,0.6870229007633587,0.7627118644067796,0.09854014598540146,0.23728813559322035,0.12312312312312312,666,46.615279402,14.309157441000025,526.1397206
KLNK,0.6352689322986353,0.8430397727272727,0.22330856472428628,0.15696022727272727,0.20898497393437596,6522,52.128186398,29.33151528899998,162.9865277
KOL2,0.8158244680851063,0.955607476635514,0.16402640264026402,0.04439252336448598,0.1284191006026889,4314,53.179111317,6.724380247999989,42.7566452
KOS2,0.7060889929742389,0.9348837209302325,0.4275092936802974,0.06511627906976744,0.2916908773968623,1721,54.122554577,17.98157762400001,211.1364369
KRA1,0.6659321286910533,0.8668961560527826,0.273482428115016,0.13310384394721744,0.23547685616651134,6438,50.066114169,19.92046373300002,267.1097855
KUU2,0.5610738255033557,0.8326693227091634,0.32367972742759793,0.16733067729083664,0.2889969067609368,2263,65.910223724,29.033568683999988,379.2198695
LABG,0.5,0.3684210526315789,0.007272727272727273,0.631578947368421,0.047619047619047616,294,40.445846111,-3.710130799,763.8731577
LAPE,0.6803594351732991,0.7681159420289855,0.1546203110704483,0.2318840579710145,0.17315716272600834,1438,46.672158802,-0.148974177,200.2356681
LARN,0.0,0.0,0.3218390804597701,1.0,0.4380952380952381,105,41.728071298,12.83304906799998,420.4394866
LCAN,0.6732782369146006,0.7474006116207951,0.16481876332622603,0.25259938837920487,0.1875098814229249,6325,44.978233896,-1.075609602,73.2698255
LCRA,0.6199226305609284,0.7309007981755986,0.10021865889212828,0.2690992018244014,0.12348782403770621,6365,41.426430742,15.438238915,197.5195897
LCVA,0.6997389033942559,0.8096676737160121,0.15904761904761905,0.1903323262839879,0.166545981173063,1381,45.768298953,0.1888165500000127,181.115074
LEEU,0.7623529411764705,0.8663101604278075,0.13217391304347825,0.13368983957219252,0.1325459317585302,762,50.753914833,4.2541767710000045,90.2443514
LEGN,0.6629422718808193,0.853035143769968,0.23624934520691462,0.14696485623003194,0.21420118343195266,2535,51.200010719,16.154973942000026,181.3179913
LEIB,0.5664739884393063,0.6712328767123288,0.1259259259259259,0.3287671232876712,0.15690376569037656,1434,46.77983728,15.547068677000029,333.6481203
LERM,0.6554847366655484,0.8141666666666667,0.1567251461988304,0.18583333333333332,0.1622432859399684,6330,42.026658382,-3.756787814,926.2411028
LICF,0.6343424787133396,0.8156934306569343,0.26639519931418776,0.1843065693430657,0.2450079239302694,6310,52.709981381,-1.813727939,129.3750208
LIFF,0.6674182638105975,0.8654970760233918,0.2273972602739726,0.13450292397660818,0.20528879610299233,1437,48.213764167,-1.509963113,162.5017513
LIZ2,0.7834602829162133,0.8845208845208845,0.15019762845849802,0.11547911547911548,0.14023960535588442,1419,49.023476552,3.036903154000015,111.5305569
LLEI,0.6121648136036625,0.6332882273342354,0.055912484806389995,0.36671177266576455,0.09125884887657741,6498,41.62928922,0.5962965520000125,254.3193315
LMR1,0.7153951576062129,0.9125874125874126,0.373806275579809,0.08741258741258741,0.2680722891566265,2324,52.673992971,-8.575693783,82.6859767
MADR,0.6449864498644985,0.7818659658344284,0.08668675766708031,0.21813403416557162,0.10231177756950953,6402,40.42916188,-4.249659114,829.4705613
MAR5,0.7282179247244749,0.9138830897703549,0.2795593635250918,0.0861169102296451,0.21779703382769539,6001,50.089981597,4.510613073000002,210.3077623
MAR7,0.6985399370168909,0.8501742160278746,0.1647336347552585,0.14982578397212543,0.16145354185832567,6522,60.595056325,17.258448412000007,74.3925641
MATZ,0.6117775354416577,0.7030075187969925,0.08738042678440029,0.29699248120300753,0.11421238370227783,6234,40.649064314,16.704549844999974,534.4242828
MAUP,0.7764976958525346,0.8685567010309279,0.14088669950738916,0.13144329896907217,0.1382751247327156,1403,48.523873095,0.5374252810000257,309.2007058
MDNR,0.6474576271186441,0.7468230694037146,0.10797060486150367,0.25317693059628543,0.13143759873617694,6330,41.888788978,-5.048673547,811.4893081
MEIX,0.7251461988304093,0.8387096774193549,0.2250740375123396,0.16129032258064516,0.20455306327418815,2987,49.624016773,5.4440839630000255,369.5033489
MELA,0.7659574468085107,1.0,0.16058394160583941,0.0,0.12716763005780346,173,41.706034905,15.127099084999998,162.9723007
METS,0.6245210727969348,0.7893462469733656,0.17983490566037735,0.2106537530266344,0.1858700806069227,4218,60.217471914,24.39531963399997,94.5795964
MFNL,0.4895104895104895,0.4088785046728972,0.05628140703517588,0.5911214953271028,0.15095119933829612,2418,37.790694203,12.92226896599999,704.0096189
MGBU,0.7111913357400722,0.6494505494505495,0.08669897684437264,0.3505494505494505,0.17347307553306832,2767,45.904126194,11.781333513999982,1516.4377206
MIE2,0.7332832456799399,0.9121495327102803,0.27065026362038663,0.08785046728971962,0.21219366407650928,1673,50.291198228,21.438001526999983,224.536304
MIIS,0.7297297297297298,0.75,0.14102564102564102,0.25,0.17543859649122806,114,63.554746803,27.190747027999976,123.0770908
MIKA,0.8536585365853658,0.8974358974358975,0.10666666666666667,0.10256410256410256,0.10526315789473684,114,61.771101989,23.05220856,127.5774978
MIM1,0.8050749711649365,0.9381720430107527,0.20827389443651925,0.06182795698924731,0.157502329916123,1073,52.181305652,21.559261246999995,200.7205918
MKUO,0.75,0.9,0.17857142857142858,0.1,0.15789473684210525,114,62.887584475,27.68983423399999,123.4135185
MKUU,0.0,0.0,0.0,0.0,1.0,18,66.370190139,29.31166580500002,199.4662461
MLG1,0.6871536523929471,0.8754813863928113,0.3436065573770492,0.1245186136071887,0.26953125,2304,53.52445621,-7.334606836,157.2639702
MLLC,0.7229299363057325,0.7964912280701755,0.1848605577689243,0.20350877192982456,0.19068493150684931,1825,43.223669102,-0.876863367,236.0565985
MO00,0.6622222222222222,0.8530534351145038,0.2453074433656958,0.14694656488549618,0.22039632672788786,2069,45.715692925,4.067811457000005,435.5912135
MOH2,0.7726199842643587,0.9264150943396227,0.26191723415400736,0.07358490566037736,0.19467834287638935,2969,50.54029593,5.1919886520000205,180.9052585
MOJN,0.6692947875602278,0.7784004075394804,0.23958101181190106,0.2215995924605196,0.23410852713178296,6450,54.944320492,8.805387309000025,57.1337681
MOL0,0.733009708737864,0.8162162162162162,0.1317157712305026,0.1837837837837838,0.14435695538057744,762,51.182560154,5.117056343000002,83.5508222
MOL1,0.543046357615894,0.5942028985507246,0.24848484848484848,0.4057971014492754,0.2948717948717949,234,36.805583889,22.850798021000003,248.4081982
MOL3,0.6377396569122099,0.5951035781544256,0.10495626822157435,0.4048964218455744,0.18864950078822912,1903,43.720340078,2.3408728399999745,596.2448843
MONS,0.656964656964657,0.7348837209302326,0.11380400421496312,0.2651162790697674,0.14175257731958762,1164,46.548549394,3.285581332999982,312.9837117
MPEL,0.0,0.0,0.0,0.0,1.0,18,66.778091968,23.973963228,114.4757571
MPNC,0.7785714285714286,0.7569444444444444,0.16875,0.24305555555555555,0.20394736842105263,304,38.146502045,15.352856100999986,471.1364072
MPUD,0.7356321839080459,0.8205128205128205,0.21333333333333335,0.1794871794871795,0.20175438596491227,114,65.361029288,26.999230797,139.833609
MPUO,0.8266666666666667,0.8611111111111112,0.10256410256410256,0.1388888888888889,0.11403508771929824,114,64.868020494,27.675311185999988,198.721342
MSAG,0.0,0.0,0.0,0.0,1.0,18,41.712123482,15.909690608000004,881.2742822
MSRT,0.6905759162303665,0.7926682692307693,0.17965228589826143,0.20733173076923078,0.18693658073699193,6323,45.541424976,1.5213799879999783,566.2097053
MT01,0.7387459807073955,0.8661639962299718,0.1783081783081783,0.13383600377002827,0.16624040920716113,3910,45.748709927,12.200560012999972,98.7248415
MTAI,0.8169014084507042,0.90625,0.12195121951219512,0.09375,0.11403508771929824,114,65.571029267,28.228518624999992,242.4582649
MTBT,0.730610952833175,0.8290229885057471,0.19934959349593495,0.17097701149425287,0.19050817103201254,4467,48.490315462,4.564019222000013,227.0762984
MTGR,0.5789473684210527,0.41509433962264153,0.007518796992481203,0.5849056603773585,0.17204301075268819,186,37.894253036,12.76257943600001,793.0396326
MTTO,0.654320987654321,0.6570247933884298,0.0832517140058766,0.34297520661157027,0.1330166270783848,1263,42.455502827,12.992744592000008,1738.086017
MUEN,0.7115677321156774,0.8930276981852913,0.24221972253468316,0.1069723018147087,0.2040926225094238,3714,47.42111842,11.832350755999984,599.4353324
MULH,0.688330871491876,0.797945205479452,0.1769499417927823,0.20205479452054795,0.1833188531711555,1151,47.739423905,7.320839229000001,298.3680886
MVEL,0.6542056074766355,0.7980456026058632,0.21366594360086769,0.20195439739413681,0.21074043938161108,1229,40.181065456,-8.679104773,125.3741418
MYSZ,0.7741935483870968,0.9767441860465116,0.27325581395348836,0.023255813953488372,0.18992248062015504,258,53.38653062,21.343573381,169.3242034
NAMR,0.7309313913376774,0.9098282442748091,0.2776508226691042,0.09017175572519084,0.2169344870210136,6472,50.469526444,4.860644287000014,159.3557524
NCAS,0.6682070240295749,0.8817073170731707,0.3633703920421299,0.11829268292682926,0.28390668248319495,2529,54.979126697,-1.616572045,125.8672467
NEM2,0.6356132075471699,0.6393831553973903,0.10254735467015023,0.36061684460260973,0.15825864276568502,3905,41.717722107,12.717644764,654.7175328
NEWR,0.7729468599033816,0.8791208791208791,0.0891089108910891,0.12087912087912088,0.09494949494949495,495,52.266805937,0.4152659409999728,75.8481852
NIVO,0.6635071090047393,0.726643598615917,0.17413905133203378,0.27335640138408307,0.20122815304676428,2117,45.555610616,5.310186245000011,364.7172476
NNOV,0.5211267605633803,0.5162790697674419,0.15015015015015015,0.48372093023255813,0.23155505107832008,881,56.291805655,44.03421610700002,178.5750928
NOHA,0.7322946175637393,0.8580912863070539,0.2073732718894009,0.14190871369294605,0.18777943368107303,4026,53.464499933,8.48809066299998,56.8466492
NOR7,0.7524940617577197,0.9,0.19176262178919398,0.1,0.16602931803696622,3138,58.59014224,16.246374849000006,40.5995913
NORG,0.7849999999999999,0.9373134328358209,0.1879278158058494,0.0626865671641791,0.1510759771629337,4554,53.090060213,6.430970914999989,57.3305898
NOVR,0.7557677008750994,0.8535489667565139,0.15231340763255657,0.14645103324348607,0.15071183112420225,4074,45.447211128,8.613969967000003,218.6254177
NPAZ,0.6354775828460039,0.7025862068965517,0.1327334083239595,0.2974137931034483,0.16681534344335414,1121,43.139646812,20.519298316000004,549.5333041
NSDL,0.6441495778045839,0.8240740740740741,0.1391812865497076,0.17592592592592593,0.14503441494591937,2034,47.951961951,16.835372543999995,190.4877718
NTML,0.7536636427076063,0.8667736757624398,0.2459016393442623,0.1332263242375602,0.20511330621731552,1721,52.320794779,16.118029562000004,126.6184273
NWMR,0.7031674208144796,0.9316546762589928,0.406929347826087,0.0683453237410072,0.2844752818733738,2306,52.209981279,-8.994645233,231.1228679
OAK1,0.6984126984126985,0.9565217391304348,0.17142857142857143,0.043478260869565216,0.1484375,256,51.117613723,-0.905123654,139.6255903
OBE4,0.7017787017787017,0.836453744493392,0.21230243485689876,0.16354625550660792,0.19867651585103108,6498,48.084806089,11.27785888699998,650.4951557
OBWT,0.7054038349796631,0.8252889191026512,0.1513092144713172,0.17471108089734874,0.1566265060240964,6474,47.289212156,16.212940507999974,381.5633159
OISO,0.7321428571428571,0.9111111111111111,0.23008849557522124,0.08888888888888889,0.189873417721519,474,48.137589123,1.9696677939999745,193.0430396
OLOS,0.8095238095238095,0.918918918918919,0.16883116883116883,0.08108108108108109,0.14035087719298245,114,67.924163368,23.81915196800003,489.4181075
ORTE,0.6498939072446196,0.8454258675078864,0.18252759802055576,0.15457413249211358,0.17709291628334867,6522,42.475022186,12.33968074400002,119.4209677
OSK6,0.6776683524088368,0.8293159609120521,0.19121499093290348,0.17068403908794788,0.1863650353955063,6498,57.065675733,15.996866591000014,150.2472803
OSTA,0.7376943005181347,0.8493661446681581,0.22076978939724037,0.1506338553318419,0.1978021978021978,4095,44.692341233,7.1883464890000255,1309.4252979
OUL2,0.5962025316455697,0.8658088235294118,0.27764127764127766,0.13419117647058823,0.24738270647537805,2579,65.086383738,25.89254683000001,82.5706749
PAOL,0.5822021116138762,0.7108655616942909,0.10700808625336927,0.289134438305709,0.13026099224077123,4253,41.031206265,14.567486917999986,714.5867825
PARR,0.7640117994100295,0.7812971342383107,0.11896668932698844,0.2187028657616893,0.14995313964386128,6402,45.776903028,11.12303356299998,875.7461267
PAT2,0.681948424068768,0.6587820835430297,0.13390875462392107,0.3412179164569703,0.20208540218470705,6042,47.208003273,11.460185051999986,2298.3386584
PER4,0.7687614399023796,0.8355437665782494,0.22646536412078153,0.16445623342175067,0.20159574468085106,1880,49.185315537,-1.411275267,87.3713854
PESS,0.7321428571428571,0.6507936507936508,0.18181818181818182,0.3492063492063492,0.2803738317757009,107,44.806155041,-0.606734006,86.9317845
PIN4,0.7565543071161049,0.8347107438016529,0.1048951048951049,0.1652892561983471,0.11818181818181818,550,44.88887061,7.346540464999975,427.8127665
PINS,0.6382252559726962,0.8594878529218647,0.2540508101620324,0.14051214707813525,0.2275375651640601,6522,52.110635689,26.09334765,180.2517147
POS2,0.7966101694915254,0.9325396825396826,0.16863130320890635,0.06746031746031746,0.13908205841446453,4314,53.301952394,6.740197362999993,42.2421516
POZ1,0.7148876404494383,0.8656462585034014,0.2768839966130398,0.13435374149659865,0.22950819672131148,1769,52.430055237,16.934946836999984,171.3483794
